scope,dataset,victim,condition,method,objective,budget,source_class,n_per_seed,max_modified_outside_mask,raw_asr_mean,raw_asr_sd,raw_asr_seed42,raw_asr_seed2024,raw_asr_seed2026,valid_asr_mean,valid_asr_sd,valid_asr_seed42,valid_asr_seed2024,valid_asr_seed2026,validity_gap_pp_mean,validity_gap_pp_sd,validity_gap_pp_seed42,validity_gap_pp_seed2024,validity_gap_pp_seed2026,validator_pass_rate_mean,validator_pass_rate_sd,validator_pass_rate_seed42,validator_pass_rate_seed2024,validator_pass_rate_seed2026,raw_targeted_benign_asr_mean,raw_targeted_benign_asr_sd,raw_targeted_benign_asr_seed42,raw_targeted_benign_asr_seed2024,raw_targeted_benign_asr_seed2026,valid_targeted_benign_asr_mean,valid_targeted_benign_asr_sd,valid_targeted_benign_asr_seed42,valid_targeted_benign_asr_seed2024,valid_targeted_benign_asr_seed2026,mean_model_evaluations_mean,mean_model_evaluations_sd,mean_model_evaluations_seed42,mean_model_evaluations_seed2024,mean_model_evaluations_seed2026,mean_l2_robust_scaled_mean,mean_l2_robust_scaled_sd,mean_l2_robust_scaled_seed42,mean_l2_robust_scaled_seed2024,mean_l2_robust_scaled_seed2026,mean_linf_robust_scaled_mean,mean_linf_robust_scaled_sd,mean_linf_robust_scaled_seed42,mean_linf_robust_scaled_seed2024,mean_linf_robust_scaled_seed2026,mean_l2_train_minmax_mean,mean_l2_train_minmax_sd,mean_l2_train_minmax_seed42,mean_l2_train_minmax_seed2024,mean_l2_train_minmax_seed2026,mean_features_modified_mean,mean_features_modified_sd,mean_features_modified_seed42,mean_features_modified_seed2024,mean_features_modified_seed2026,median_primitive_cost_valid_mean,median_primitive_cost_valid_sd,median_primitive_cost_valid_seed42,median_primitive_cost_valid_seed2024,median_primitive_cost_valid_seed2026,ms_per_flow_mean,ms_per_flow_sd,ms_per_flow_seed42,ms_per_flow_seed2024,ms_per_flow_seed2026
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DoS,800,0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,250.62250000000003,3.4809342861069267e-14,250.6225,250.6225,250.6225,2251.309467943802,0.8886184538069304,2251.380801289775,2250.3873327593833,2252.1602697822473,2251.0691568597845,0.891496173950918,2251.138485323953,2250.145020536395,2251.9239647190057,0.011666051781773401,3.7312574210731152e-06,0.011669958383850978,0.011665672052181332,0.011662524909287897,10.779583333333335,0.008322910148099409,10.785,10.78375,10.77,0.17001856863498688,0.051929367569755504,0.11005569994449615,0.20000000298023224,0.20000000298023224,17.089895250004094,0.13011881015302956,17.05923787492793,17.232605250028428,16.977842625055928
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DDoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.84,0.0,244.84,244.84,244.84,7068.0852528775295,13.011655332469195,7082.717544720925,7063.722952085197,7057.8152618264685,7068.085153985507,13.01165517872275,7082.717445652174,7063.722853260869,7057.815163043478,0.033290544183901725,5.964611256322386e-05,0.03335821234128324,0.03326781974522977,0.03324560046519216,10.56,0.0,10.56,10.56,10.56,,,,,,16.715996041796945,0.22890012576152186,16.58992175012827,16.98021525022341,16.57785112503916
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8575,0.0,3.8575,3.8575,3.8575,0.3735845628008181,0.0,0.3735845628008181,0.3735845628008181,0.3735845628008181,0.3720142177290519,6.798699777552591e-17,0.37201421772905185,0.37201421772905185,0.37201421772905185,2.511615571098513e-05,0.0,2.511615571098513e-05,2.511615571098513e-05,2.511615571098513e-05,0.1175,0.0,0.1175,0.1175,0.1175,,,,,,3.2048434165578024,0.026631793225305275,3.1956487498246133,3.184027249808423,3.234854250040371
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,BruteForce,800,0,0.00375,0.0,0.00375,0.00375,0.00375,0.00375,0.0,0.00375,0.00375,0.00375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00375,0.0,0.00375,0.00375,0.00375,0.00375,0.0,0.00375,0.00375,0.00375,255.0,0.0,255.0,255.0,255.0,3781.4953344288206,0.02732223357301544,3781.505924551682,3781.464302401354,3781.515776333427,3781.4949184782613,0.0273213932706322,3781.505516304348,3781.4638858695653,3781.5153532608697,0.03379677080042701,3.0308479943866595e-07,0.033796649229395126,0.0337965473751782,0.033797115796707716,10.96375,0.0,10.96375,10.96375,10.96375,0.30001436670621234,4.6078682568365864e-05,0.30006757378578186,0.2999877631664276,0.2999877631664276,17.303041125123855,0.15427360629051867,17.12633637507679,17.410936250234954,17.37185075005982
class,cicids2018_distrinet,mlp-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.9025,0.0,236.9025,236.9025,236.9025,1.3620185095501258,0.035695638757846884,1.3371685853443822,1.402922228236762,1.3459647150692333,1.2872858843993258,0.036409707705178845,1.2619049003803406,1.3290025896108117,1.270950163206825,0.00034008035286254705,3.988488379863196e-06,0.00034072371638919533,0.0003358092911370342,0.00034370805106141163,2.795833333333333,0.054519682990029766,2.79125,2.74375,2.8525,,,,,,3.420941791652391,0.28463900058553804,3.7471361248753965,3.2927345001371577,3.22295474994462
class,cicids2018_distrinet,mlp-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DDoS,800,0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,241.9825,0.0,241.9825,241.9825,241.9825,1147.7981540658138,0.17451951292629977,1147.692648091452,1147.702218023734,1147.9995960822555,1147.4212161027065,0.17472487523240038,1147.3132022071193,1147.327647541709,1147.6227985592916,0.027259606305573687,2.086636806290676e-05,0.02724401967054306,0.027251487428945724,0.027283311817232273,10.772499999999999,0.022114757516193136,10.77625,10.74875,10.7925,0.8681760827700297,0.0435142473097396,0.8859377503395081,0.8185904324054718,0.9000000655651093,3.239784166604901,0.030564492952148907,3.2067190000088885,3.2670036249328405,3.245629874872975
class,cicids2018_distrinet,mlp-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,Recon,800,0,0.02625,0.0,0.02625,0.02625,0.02625,0.02625,0.0,0.02625,0.02625,0.02625,0.0,0.0,0.0,0.0,0.0,0.9991666666666666,0.0014433756729740337,1.0,1.0,0.9975,0.02625,0.0,0.02625,0.02625,0.02625,0.02625,0.0,0.02625,0.02625,0.02625,29.2675,0.0,29.2675,29.2675,29.2675,265.9454575445556,2.4986602398827196,266.98705948316564,267.7548072239177,263.0945059265835,265.89115351266975,2.4995392295485277,266.9340410384411,267.70037179446047,263.03904770510775,0.005121252716298571,2.9343515226713012e-05,0.005101834489566551,0.005155008476807129,0.005106915182522032,1.015,0.015155444566227692,1.0125,1.03125,1.00125,0.44797324140866596,0.0571966940258333,0.4754796624183655,0.486220121383667,0.38221994042396545,2.8953850415806905,0.03635015535667684,2.9329189998679794,2.8928887500660494,2.8603473748080432
class,cicids2018_distrinet,mlp-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,BruteForce,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,255.0,0.24340900126561502,2.3688012730516003e-06,0.24340641669626512,0.2434110689343418,0.24340951816623818,0.1936394791170879,1.3562506787724859e-06,0.19363797600265711,0.1936406113331527,0.19363985001545395,0.00042539609767288386,2.9568634951398994e-09,0.00042539282807215,0.0004253985841333999,0.0004253968808131018,11.99375,0.0,11.99375,11.99375,11.99375,,,,,,3.149677458277438,0.037843554889854664,3.1532402499578893,3.1101784997736104,3.185613625100814
class,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.585,0.0,236.585,236.585,236.585,0.46360544376615875,0.0038031152152932105,0.46799018256934416,0.4616233945054816,0.4612027542236504,0.42540609079185726,0.0036875593501006264,0.42966397407934714,0.42324687716271003,0.42330742113351455,0.00019141135696368553,2.3214869813891445e-06,0.00019351259063941562,0.00019180223746703982,0.00018891924278460106,3.4295833333333334,0.05426113556988425,3.41375,3.385,3.49,,,,,,3.0712179583497345,0.07039540612079094,3.1023618750623427,3.120669499912765,2.990622500074096
class,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DDoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.9825,0.0,241.9825,241.9825,241.9825,599.0675389378238,31.53604462289703,633.1091882802815,570.848647782098,593.2447807510915,598.6113797945695,31.51135017587879,632.6504426589079,570.4575841570264,592.7261125677741,0.015185224247400257,0.0008327304733241869,0.016059284077683436,0.014401128630961739,0.015095260033555593,10.052083333333334,0.023127815143962595,10.075,10.0525,10.02875,,,,,,3.1618455416173674,0.1262837997447319,3.165143374935724,3.0339451247709803,3.286448125145398
class,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970833333333333,0.0007216878364870809,0.9975,0.9975,0.99625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2675,0.0,29.2675,29.2675,29.2675,595.9618009153143,9.921883748043449,585.6513611677565,605.4430930571758,596.7909485210108,595.6477751915312,9.920693829798584,585.3385663026422,605.1279229693089,596.4768363026423,0.007769767048488187,0.00022685169018305153,0.007535942646493364,0.007988935306092187,0.007784423192879008,1.2437500000000001,0.0021650635094611786,1.245,1.24125,1.245,,,,,,2.7757252500547716,0.059544036703132575,2.7819437501602806,2.8319159999955446,2.71331600000849
class,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,BruteForce,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,255.0,2.1131177995691135,0.025950590593455516,2.10698230029822,2.1415863344024983,2.090784764006622,2.094878133572493,0.025983371511254273,2.088766725296496,2.1233724621181698,2.0724952133028136,0.0003975378210145249,1.4530124114261983e-06,0.00039652677960101484,0.00039920290694707975,0.00039688377649548,11.245416666666666,0.025535922410073884,11.26375,11.21625,11.25625,,,,,,3.082486833348715,0.09846427543620559,3.160607625031844,3.114967125002295,2.9718857500120066
class,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.9025,0.0,236.9025,236.9025,236.9025,6.212036338805315,0.004745044641997331,6.213872249607589,6.215589124092151,6.206647642716201,6.050225970303199,0.003698283402372994,6.052064080778754,6.052645075117606,6.045968755013235,0.0011186421368914667,2.2807759525457817e-06,0.0011195255606646583,0.001120349054980793,0.0011160517950289488,10.485,0.03002603037366036,10.495,10.50875,10.45125,,,,,,16.31304479165313,0.30261193270175146,16.20580262504518,16.078658374899533,16.65467337501468
class,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DDoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.9825,0.0,241.9825,241.9825,241.9825,250.423592757715,3.5868964780251007,246.2909743638734,252.72849208903065,252.2513118202409,248.29769704578834,3.571699685775778,244.17774086298107,250.5204923174341,250.1948579569498,0.012115802892452251,0.00021916409041943295,0.012050689129194787,0.012360145153428133,0.011936574394733836,8.786666666666667,0.0036084391824349558,8.78875,8.7825,8.78875,,,,,,16.721960041613784,0.19475678460167492,16.61027100024512,16.60876499983715,16.94684412475908
class,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.9975,0.9975,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2675,0.0,29.2675,29.2675,29.2675,729.5876265331734,0.010847661872882167,729.5751668426888,729.5949694160968,729.5927433407345,729.5188978683327,0.011392403089302585,729.5058300905549,729.526740090555,729.5241234238883,0.009831523893237763,1.0065746565312654e-07,0.009831451485575066,0.009831481358430701,0.009831638835707522,1.1575,0.0,1.1575,1.1575,1.1575,,,,,,3.716501583403442,0.012162963638481046,3.7290523751289584,3.715684750059154,3.704767625022214
class,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,BruteForce,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,255.0,2.1256746485812346,0.013595990791551124,2.127575326240391,2.138220291891943,2.11122832761137,2.104342124416602,0.013618486230388046,2.106259946992209,2.1169000409605654,2.089866385297031,0.0003994938860957899,1.133567231716134e-06,0.0003992241501071936,0.0004007379910084975,0.00039851951717167854,11.182083333333333,0.020013016597538503,11.1625,11.2025,11.18125,,,,,,17.406933083257172,0.1996937116586916,17.282531624950934,17.63727299985476,17.300994624965824
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,DoS,800,0,0.05125,0.0,0.05125,0.05125,0.05125,0.05125,0.0,0.05125,0.05125,0.05125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.05125,0.0,0.05125,0.05125,0.05125,0.05125,0.0,0.05125,0.05125,0.05125,248.59,0.0,248.59,248.59,248.59,2035.2131752624946,1.8299781090476706,2034.096883682291,2034.2175386641748,2037.3251034410177,2034.9469333403997,1.830060929470994,2033.8303611936828,2033.9514906773122,2037.0589481502043,0.0123754581979268,1.656872351671189e-05,0.012390935319579266,0.012357979686998574,0.012377459587202561,10.869166666666667,0.0019094065395649411,10.8675,10.86875,10.87125,0.7296095887819926,0.025771306151180236,0.7469953298568726,0.7418323159217834,0.7000011205673218,3.0609899166544587,0.18161110550862,2.8513475001091138,3.1702984997536987,3.161323750100564
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,DDoS,800,0,0.1075,0.0,0.1075,0.1075,0.1075,0.1075,0.0,0.1075,0.1075,0.1075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1075,0.0,0.1075,0.1075,0.1075,0.1075,0.0,0.1075,0.1075,0.1075,242.92,0.0,242.92,242.92,242.92,7840.467992330442,0.9232257683671414,7839.814976344796,7840.064758306354,7841.524242340176,7840.467880434782,0.9232258037864781,7839.814864130434,7840.064646739131,7841.524130434783,0.03722011142760762,3.6293888462026503e-05,0.0372450905607917,0.03717847947746991,0.03723676424456126,10.63625,0.003750000000000142,10.6325,10.63625,10.64,0.609736313422521,0.026290995736573747,0.593822181224823,0.5953042805194855,0.6400824785232544,3.0575413333523707,0.01233495444375599,3.0544481248944066,3.07112850015983,3.047047375002876
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8349999999999995,5.438959822042073e-16,3.835,3.835,3.835,12.607417100758541,0.0027731106897710732,12.609018156961774,12.604214988352078,12.609018156961774,12.605809647259205,0.0028394428235803144,12.607449000337747,12.602530941102119,12.607449000337747,8.270735310528185e-05,5.9143446781071984e-12,8.270734969063336e-05,8.270735993457884e-05,8.270734969063336e-05,0.11791666666666667,0.0007216878364870329,0.1175,0.11875,0.1175,,,,,,2.658793083295071,0.07551418140060019,2.743849625112489,2.6328909999574535,2.5996386248152703
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,BruteForce,800,0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,253.0,0.0,253.0,253.0,253.0,3795.764587228017,0.44690819222503025,3796.279253390851,3795.5399036167796,3795.47460467642,3795.7644474637686,0.44692270864277883,3796.279130434783,3795.539755434783,3795.474456521739,0.033980164562471285,2.2980741387035986e-06,0.03397761126245556,0.033982067023168784,0.0339808154017895,10.904583333333335,0.008322910148099409,10.895,10.90875,10.91,0.35442593693733215,0.03563496120871094,0.3132782280445099,0.3749997913837433,0.3749997913837433,3.125435041729361,0.03469837947370381,3.100364500132855,3.110904125205707,3.1650364998495206
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,DoS,800,0,0.205,0.0,0.205,0.205,0.205,0.205,0.0,0.205,0.205,0.205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.205,0.0,0.205,0.205,0.205,0.205,0.0,0.205,0.205,0.205,248.905,0.0,248.905,248.905,248.905,2100.3775984501067,14.943733958261024,2083.9826561035998,2103.9146422066606,2113.2354970400593,2100.113022460659,14.942354137327138,2083.7197720692534,2103.6491805801143,2112.970114732611,0.011149548367441975,7.653706880560655e-06,0.011143430670934436,0.011158130762662574,0.011147083668728915,10.942083333333334,0.001909406539565135,10.94,10.94375,10.9425,0.7049060463905334,0.031187311728554757,0.6713293790817261,0.7329684197902679,0.7104203402996063,2.9577172499072426,0.045335764214973075,3.002324499830138,2.9116865000105463,2.959140749881044
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,DDoS,800,0,0.315,0.0,0.315,0.315,0.315,0.315,0.0,0.315,0.315,0.315,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.315,0.0,0.315,0.315,0.315,0.315,0.0,0.315,0.315,0.315,242.92,0.0,242.92,242.92,242.92,6571.389075506907,35.448915187537594,6530.840986850978,6586.81389641906,6596.512343250682,6571.388958333333,35.44891557483525,6530.840869565217,6586.813777173914,6596.512228260869,0.03283244157728769,0.00020758754578659345,0.03261366549806015,0.0330266550820288,0.0328570041517741,10.774166666666668,0.005051814855409099,10.775,10.77875,10.76875,0.6020070910453796,0.02744075353709141,0.5802285671234131,0.6328279078006744,0.5929647982120514,3.5248189998674206,0.12307367057297552,3.6618698749225587,3.42373712483095,3.488849999848753
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,Recon,800,0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,3.52,0.0,3.52,3.52,3.52,0.1490065147330982,0.002192564875870328,0.14883439855554648,0.14690508047880885,0.1512800651649393,0.14732260776878484,0.00219257164800423,0.1471505063195095,0.14522115849342251,0.1495961584934225,2.409527784997903e-05,1.7451359159325776e-08,2.4075600044126988e-05,2.410887679334962e-05,2.4101356712460485e-05,0.10583333333333333,0.0007216878364870328,0.105,0.10625,0.10625,0.9125932653745016,0.09463459405971947,0.8054807782173157,0.9848816394805908,0.9474173784255981,3.0473010831822953,0.08048451382270998,2.963331374921836,3.054795749776531,3.1237761248485185
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,BruteForce,800,0,0.00875,0.0,0.00875,0.00875,0.00875,0.00875,0.0,0.00875,0.00875,0.00875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00875,0.0,0.00875,0.00875,0.00875,0.00875,0.0,0.00875,0.00875,0.00875,253.0,0.0,253.0,253.0,253.0,3807.6244242694124,0.9377122682876508,3808.706998236511,3807.0649850844,3807.101289487327,3807.624266304347,0.9376952801501013,3808.706820652174,3807.0648369565215,3807.101141304348,0.034138632453268265,7.725257692674614e-06,0.03414752475973257,0.03413357411482965,0.0341347984852426,10.97125,0.00866025403784369,10.98125,10.96625,10.96625,0.4469573199748993,0.06865215867083142,0.4068068861961365,0.40783730149269104,0.5262277722358704,3.3455778332427144,0.03286086507132528,3.322715624817647,3.383235374931246,3.33078249997925
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,DoS,800,0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,248.905,0.0,248.905,248.905,248.905,2250.811591898151,3.3260478566178127,2253.1679712131217,2252.2598450322557,2247.0069594490756,2250.5714831874407,3.323311911459978,2252.9256591592384,2252.018855847315,2246.7699345557694,0.011683838591097508,1.9073272078135936e-05,0.01167863834559641,0.011667904750623405,0.011704972677072713,10.779583333333333,0.0072168783648699115,10.78375,10.78375,10.77125,0.14959525068600973,0.0007074832824887167,0.15000371634960175,0.14877831935882568,0.15000371634960175,16.989388666697778,0.32075604106876077,16.777305750001688,17.358394124894403,16.832466125197243
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,DDoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.92,0.0,242.92,242.92,242.92,7059.669618723631,4.636527188143931,7065.007354297191,7057.359663985462,7056.641837888241,7059.669519927537,4.636527130489632,7065.007255434783,7057.359565217392,7056.641739130435,0.033253864803656184,2.2031188782968827e-05,0.0332792544141564,0.03324254805434703,0.033239791942465124,10.56,0.0,10.56,10.56,10.56,,,,,,16.590321166731883,0.21987295759899114,16.40489962504944,16.83322600001702,16.53283787512919
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8349999999999995,5.438959822042073e-16,3.835,3.835,3.835,0.3735845628008181,0.0,0.3735845628008181,0.3735845628008181,0.3735845628008181,0.3720142177290519,6.798699777552591e-17,0.37201421772905185,0.37201421772905185,0.37201421772905185,2.511615571098513e-05,0.0,2.511615571098513e-05,2.511615571098513e-05,2.511615571098513e-05,0.1175,0.0,0.1175,0.1175,0.1175,,,,,,3.15591129163901,0.0007911624996143897,3.155248374969233,3.155698374903295,3.1567871250445023
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,BruteForce,800,0,0.00375,0.0,0.00375,0.00375,0.00375,0.00375,0.0,0.00375,0.00375,0.00375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00375,0.0,0.00375,0.00375,0.00375,0.00375,0.0,0.00375,0.00375,0.00375,253.0,0.0,253.0,253.0,253.0,3781.5006424033613,0.040520647030704904,3781.5427704865597,3781.4972090534766,3781.461947670048,3781.5002264492755,0.04053038397850079,3781.5423641304346,3781.496793478261,3781.46152173913,0.03379700644078449,2.636033347982028e-07,0.033797281995239035,0.03379698064134544,0.03379675668576901,10.964166666666666,0.0007216878364874014,10.965,10.96375,10.96375,0.28165678183237713,0.027529765316264214,0.2948939800262451,0.25000879168510437,0.30006757378578186,17.270770749892108,0.15551155022681037,17.449775874847546,17.168950875056908,17.19358549977187
class,cicids2018_distrinet,mlp-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,DoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.045,0.0,235.045,235.045,235.045,1.2333614252048861,0.012282932302054425,1.2318058912814447,1.221930356775931,1.2463480275572827,1.1633567464606946,0.01205454486367813,1.162082472585211,1.1519899581471646,1.1759978086497085,0.0003194839644864803,5.0679695075564905e-06,0.00031697081280525065,0.0003161637110316251,0.000325317369622565,2.825833333333333,0.06638351326446455,2.8,2.77625,2.90125,,,,,,3.2400928749120794,0.16223955814965005,3.3758071248303168,3.0603969999356195,3.284074499970302
